Row.names	Apap_The_002_1	Apap_The_002_2	Apap_The_002_3	Apap_The_024_1	Apap_The_024_2	Apap_The_024_3	Apap_Tox_002_2	Apap_Tox_002_3	Apap_Tox_024_1	Apap_Tox_024_2	Con_DMSO_002_1	Con_DMSO_002_2	Con_DMSO_002_3	Con_DMSO_024_1	Con_DMSO_024_2	Con_DMSO_024_3
ENSG00000241346	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000241347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241350	0	38	0	0	0	0	5.06	0	17.38	0	0	0	0	0	0	0
ENSG00000241351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241357	0	46.35	40.38	0	0	53.24	0	0	0	0	0	0	0	0	0	0
ENSG00000241358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241360	550	1416.09	624	1181	1116	858.53	1055	390.09	319	266	971	1074	14	888	784	363
ENSG00000241361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241370	350.47	545	418	637	377	370	216	382	179	450	326	248.3	2	53	19	0
ENSG00000241383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241388	66.14	120	31	195.17	110	6	0	158.97	21.02	0	2	1	2	0	1	375
ENSG00000241391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241399	1317.13	2410.16	1214	2502	2447.67	1256	1388.34	1417.73	1697.41	1811.99	2796	2665.11	5764	6039.86	4899	5660
ENSG00000241400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241404	0	1	79.01	32	38	0	56	0	0	1	0	0	0	0	0	0
ENSG00000241406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241411	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000241413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241431	0	0	0	2	2	0	0	0	0	0	7	0	0	0	0	0
ENSG00000241434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241468	603	950.85	442	966.95	732.58	756.88	504	363	542	576	639	356	325	111	171	421
ENSG00000241469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241472	0	0	0	5.06	3.07	0	0	0	30	2.31	0	2	0	0	0	0
ENSG00000241473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241484	1	186	63	95	66	26	53	118	0	31	74	126	0	0	0	0
ENSG00000241487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241489	388.63	0.59	172.89	140.76	241.91	33.18	229.14	282.39	0	0	0	0	0	270.24	471.14	0
ENSG00000241490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241506	233.63	958.79	612.83	35.69	219.75	0	9.44	0	152.92	0	201.2	204.6	4.75	780.56	0	16.98
ENSG00000241511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241520	0	0	0	0	0	47.86	0	0	0	0	0	0	0	0	0	0
ENSG00000241524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241529	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241544	250	112	163.78	132.86	56	49	0	120	127	0	253.69	0	0	324	0	63
ENSG00000241546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241547	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000241549	1.25	0	26.94	30.81	6.64	0	74.16	12.39	0	0	0	0	1	0	0	0
ENSG00000241550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241553	1746.18	3492.78	2437.74	2819.71	1935.84	1968.98	2585	1762.75	450.21	1477.97	857	1497.51	927.95	769	2319	693
ENSG00000241556	0	0	0	0	0	0	0	0	0	0	1.14	0	0	0	0	0
ENSG00000241560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241570	0	68.18	30	0	0	33.33	2.67	109.16	0	0	0	0	715	112	649.24	0
ENSG00000241571	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241599	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000241604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241622	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241625	927	766	295	357	456	416	211	476	519	385	203	824	493	387	302	773.03
ENSG00000241627	0	0.45	0	0	39.21	0	0	0	0	5.05	50.23	0	0	0	0	191.15
ENSG00000241631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241634	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000241635	12668.56	23074.55	9412.23	24090.7	29119.13	14032.61	22393.1	22062.88	21713.27	26813.81	17187.56	21542.95	24030.17	27440.04	49216.81	41539.97
ENSG00000241636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241644	0	0	0	8	40.85	25.25	0	0	0	0	0.77	0	0.99	0	0	0
ENSG00000241648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241670	117.52	0	7.99	0	57.87	0	0	0	0	102.78	0	0.96	0	0	0	0
ENSG00000241671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241685	1999.34	3919.9	2278	1920.06	2349.9	1360.23	3227.32	2495	1865.49	1865	2896	2336.34	1061	2578	3393	5477
ENSG00000241690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241722	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000241723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241728	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0
ENSG00000241735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241739	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000241741	0	0	0	0	0	1.1	0	0	0	0	0	0	1.22	0	0	0
ENSG00000241743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241745	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000241746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241749	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000241754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241764	0	0	5	0	0	0	46	0	0	53	0	0	0	0	0	0
ENSG00000241765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241769	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241770	0	0	0	18	45	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241790	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000241791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241809	0	26	0	0	0	0	0	22	0	0	0	0	0	0	0	0
ENSG00000241810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241837	1192	2625	1736	1454.22	1340	1242	1794	2685	1874	1563	2577	2416.47	20	3774	4185	4101.63
ENSG00000241838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241839	414	149	225	320	351	221	96	27	214.46	100	0	0	661	0	0	0
ENSG00000241846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241852	10	0	0	51	1	0	0	0	70	0	273	0	0	1	1	0
ENSG00000241853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241859	1	0	0	21	0	9	0	0	0	0	0	0	0	0	0	0
ENSG00000241860	0.7	0	24	7	0	0	3.8	0	0	43	0	508.98	0	0	197	0
ENSG00000241861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241878	200	540	253	581	645	471	1135	260	385	556	165	278	1391	90	949	509
ENSG00000241879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241886	0	0	0	50	16	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241933	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241935	404	409.01	484.04	465.04	312.57	331	352	53	0	362	59	113	0	397	0	0
ENSG00000241939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241945	153.56	52.58	0	169.5	33.42	32.89	0	0	0	50.46	420	103	1	0	0	0
ENSG00000241946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241956	0	0	0	14.03	28	0	0	0	0	51.36	0	0	0	0	0	96
ENSG00000241959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241962	0	0	0	24.49	0	85.94	336.12	0	258.84	0	95.75	0	0	0	0	0
ENSG00000241963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241973	1889.53	3051.71	794.57	1408.15	1944.47	675.45	2055.99	1108.67	870.62	1557.99	2128.89	2150.38	1014	1100.75	1278.65	3482.25
ENSG00000241975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241978	1160.99	1570.89	886.4	1280.97	2444.28	1380.89	2469.32	1940.5	673.38	1925.89	841.79	3407.5	2546	108.74	3295.96	883.96
ENSG00000241981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241983	1	7	1.03	6	9	3	1	1	1	1	0	0	0	0	0	1
ENSG00000241984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241990	95	69	0	74	117	15	0	39	0	29	78	70	0	0	0	88
ENSG00000241991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242028	0	30.35	0	1.13	19.19	104.15	0	4.02	0	0	0	0	0	0	1.01	26.43
ENSG00000242029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242048	16	215	6	50	106	2	61	1	74	0	95	3	0	247	0	0
ENSG00000242049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242073	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0
ENSG00000242076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242082	0	52	0	0	0	0	0	0	0	0	0	21	0	0	277	0
ENSG00000242083	0	0	0.88	0	0	0	0	0	0	0	0	2	2.06	0	0	0
ENSG00000242085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242086	299	228.13	41.17	222.15	239	104.5	171	134	54.07	222.67	498.58	454.16	0	349	1818.39	1386
ENSG00000242087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242110	4906	7731	3378	5271.06	4922.15	3116	4880	3013	3061	3598	3687	3791	6004	5605	7487	8299
ENSG00000242111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242114	298.6	520	172.19	112.59	313	174.74	216.67	234	113	192	24	3.75	613	0	15.08	2
ENSG00000242118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
