AC   MIPF0000001
ID   mir-17
MI   MI0005343  mdo-mir-181a
MI   MI0005344  mdo-mir-181b
MI   MI0005450  mmu-mir-181d
MI   MI0006132  rno-mir-181d
MI   MI0006685  oan-mir-181a
MI   MI0006686  oan-mir-181b
MI   MI0006823  oan-mir-181c
MI   MI0007646  mml-mir-181b-2
MI   MI0007647  mml-mir-181d
MI   MI0008034  cfa-mir-181c
MI   MI0008035  cfa-mir-181d
MI   MI0008126  cfa-mir-181a-1
MI   MI0008127  cfa-mir-181b-1
MI   MI0008152  cfa-mir-181a-2
MI   MI0008153  cfa-mir-181b-2
MI   MI0008556  ptr-mir-181b-2
MI   MI0008557  ptr-mir-181d
//
AC   MIPF0000008
ID   MIR156
MI   MI0000178  ath-MIR156a
MI   MI0000179  ath-MIR156b
MI   MI0000180  ath-MIR156c
MI   MI0000181  ath-MIR156d
MI   MI0000182  ath-MIR156e
MI   MI0000183  ath-MIR156f
MI   MI0000184  ath-MIR157a
MI   MI0000185  ath-MIR157b
MI   MI0000186  ath-MIR157c
MI   MI0000187  ath-MIR157d
MI   MI0000653  osa-MIR156a
MI   MI0000654  osa-MIR156b
MI   MI0000655  osa-MIR156c
MI   MI0000656  osa-MIR156d
MI   MI0000657  osa-MIR156e
MI   MI0000658  osa-MIR156f
MI   MI0000659  osa-MIR156g
MI   MI0000660  osa-MIR156h
MI   MI0000661  osa-MIR156i
MI   MI0000662  osa-MIR156j
MI   MI0001082  ath-MIR156g
MI   MI0001083  ath-MIR156h
MI   MI0001090  osa-MIR156k
MI   MI0001091  osa-MIR156l
MI   MI0001456  zma-MIR156d
MI   MI0001457  zma-MIR156f
MI   MI0001458  zma-MIR156g
MI   MI0001459  zma-MIR156b
MI   MI0001460  zma-MIR156c
MI   MI0001461  zma-MIR156e
MI   MI0001462  zma-MIR156a
MI   MI0001463  zma-MIR156h
MI   MI0001464  zma-MIR156i
MI   MI0001504  sbi-MIR156a
MI   MI0001505  sbi-MIR156c
MI   MI0001506  sbi-MIR156b
MI   MI0001548  sbi-MIR156d
MI   MI0001752  mtr-MIR156
MI   MI0001754  sof-MIR156
MI   MI0001770  gma-MIR156d
MI   MI0001771  gma-MIR156e
MI   MI0001772  gma-MIR156c
MI   MI0001784  gma-MIR156a
MI   MI0001790  gma-MIR156b
MI   MI0001808  zma-MIR156j
MI   MI0001847  zma-MIR156k
MI   MI0001856  sbi-MIR156e
MI   MI0002184  ptc-MIR156a
MI   MI0002185  ptc-MIR156b
MI   MI0002186  ptc-MIR156c
MI   MI0002187  ptc-MIR156d
MI   MI0002188  ptc-MIR156e
MI   MI0002189  ptc-MIR156f
MI   MI0002190  ptc-MIR156g
MI   MI0002191  ptc-MIR156h
MI   MI0002192  ptc-MIR156i
MI   MI0002193  ptc-MIR156j
MI   MI0002194  ptc-MIR156k
MI   MI0003506  ppt-MIR156a
MI   MI0005638  ghr-MIR156a
MI   MI0005639  ghr-MIR156b
MI   MI0005640  ghr-MIR156c
MI   MI0005641  ghr-MIR156d
MI   MI0005642  gra-MIR157a
MI   MI0005643  gra-MIR157b
MI   MI0005654  ppt-MIR156c
MI   MI0005696  ppt-MIR156b
MI   MI0005770  bna-MIR156a
MI   MI0005776  pta-MIR156a
MI   MI0005777  pta-MIR156b
MI   MI0006046  smo-MIR156a
MI   MI0006047  smo-MIR156b
MI   MI0006048  smo-MIR156c
MI   MI0006049  smo-MIR156d
MI   MI0006072  smo-MIR1088
MI   MI0006481  bna-MIR156b
MI   MI0006484  bna-MIR156c
MI   MI0006485  vvi-MIR156a
MI   MI0006486  vvi-MIR156b
MI   MI0006487  vvi-MIR156c
MI   MI0006488  vvi-MIR156d
MI   MI0006489  vvi-MIR156e
MI   MI0006490  vvi-MIR156f
MI   MI0006491  vvi-MIR156g
MI   MI0006492  vvi-MIR156i
MI   MI0009971  sly-MIR156a
MI   MI0009972  sly-MIR156b
MI   MI0009973  sly-MIR156c
//
AC   MIPF0000009
ID   mir-29
MI   MI0000087  hsa-mir-29a
MI   MI0000105  hsa-mir-29b-1
MI   MI0000107  hsa-mir-29b-2
MI   MI0000143  mmu-mir-29b-1
MI   MI0000377  dme-mir-285
MI   MI0000576  mmu-mir-29a
MI   MI0000577  mmu-mir-29c
MI   MI0000712  mmu-mir-29b-2
MI   MI0000735  hsa-mir-29c
MI   MI0000862  rno-mir-29b-2
MI   MI0000863  rno-mir-29a
MI   MI0000864  rno-mir-29b-1
MI   MI0000865  rno-mir-29c
MI   MI0001166  gga-mir-29a
MI   MI0001167  gga-mir-29b-1
MI   MI0001265  gga-mir-29c
MI   MI0001266  gga-mir-29b-2
MI   MI0001344  dps-mir-285
MI   MI0001933  dre-mir-29b-1
MI   MI0001934  dre-mir-29b-2
MI   MI0001936  dre-mir-29b-3
MI   MI0001938  dre-mir-29a-1
MI   MI0002431  ssc-mir-29b
MI   MI0002460  ssc-mir-29c
MI   MI0002657  ggo-mir-29a
MI   MI0002658  age-mir-29a
MI   MI0002659  ppa-mir-29a
MI   MI0002660  ppy-mir-29a
MI   MI0002661  ptr-mir-29a
MI   MI0002662  mml-mir-29a
MI   MI0002663  sla-mir-29a
MI   MI0002664  lla-mir-29a
MI   MI0002665  mne-mir-29a
MI   MI0002726  ppy-mir-29b-1
MI   MI0002727  ptr-mir-29b-1
MI   MI0002728  ggo-mir-29b-1
MI   MI0002729  lla-mir-29b
MI   MI0002730  age-mir-29b
MI   MI0002731  ppa-mir-29b-1
MI   MI0002732  ptr-mir-29b-2
MI   MI0002733  ggo-mir-29b-2
MI   MI0002734  ppy-mir-29b-2
MI   MI0002735  sla-mir-29b
MI   MI0002736  mne-mir-29b
MI   MI0002737  ppa-mir-29b-2
MI   MI0003392  fru-mir-29a-1
MI   MI0003393  tni-mir-29a-1
MI   MI0003394  dre-mir-29a-2
MI   MI0003395  fru-mir-29b-2
MI   MI0003396  tni-mir-29b-2
MI   MI0003403  fru-mir-29a-2
MI   MI0003404  tni-mir-29a-2
MI   MI0003405  fru-mir-29b-1
MI   MI0003406  tni-mir-29b-1
MI   MI0004733  bta-mir-29a
MI   MI0004811  xtr-mir-29d
MI   MI0004812  xtr-mir-29b
MI   MI0004897  xtr-mir-29a
MI   MI0004918  xtr-mir-29c
MI   MI0005043  bta-mir-29b
MI   MI0005044  bta-mir-29c
MI   MI0005352  mdo-mir-29b
MI   MI0005353  mdo-mir-29a
MI   MI0006668  oan-mir-29a-1
MI   MI0006669  oan-mir-29b
MI   MI0006702  oan-mir-29a-2
MI   MI0007596  mml-mir-29b-1
MI   MI0007597  mml-mir-29b-2
MI   MI0007598  mml-mir-29c
MI   MI0008021  cfa-mir-29b-1
MI   MI0008022  cfa-mir-29a
MI   MI0008121  cfa-mir-29b-2
MI   MI0008122  cfa-mir-29c
MI   MI0008595  ptr-mir-29c
MI   MI0008956  dan-mir-285
MI   MI0009053  der-mir-285
MI   MI0009121  dgr-mir-285
MI   MI0009204  dmo-mir-285
MI   MI0009371  dse-mir-285
MI   MI0009455  dsi-mir-285
MI   MI0009536  dvi-mir-285
MI   MI0009661  dya-mir-285
//
AC   MIPF0000010
ID   MIR159
MI   MI0000189  ath-MIR159a
MI   MI0000218  ath-MIR159b
MI   MI0000544  ath-MIR319a
MI   MI0000545  ath-MIR319b
MI   MI0001085  ath-MIR159c
MI   MI0001086  ath-MIR319c
MI   MI0001092  osa-MIR159a
MI   MI0001093  osa-MIR159b
MI   MI0001094  osa-MIR159c
MI   MI0001095  osa-MIR159d
MI   MI0001096  osa-MIR159e
MI   MI0001097  osa-MIR159f
MI   MI0001098  osa-MIR319a
MI   MI0001099  osa-MIR319b
MI   MI0001572  sbi-MIR159
MI   MI0001573  sbi-MIR319
MI   MI0001751  mtr-MIR319
MI   MI0001756  sof-MIR159a
MI   MI0001757  sof-MIR159b
MI   MI0001758  sof-MIR159d
MI   MI0001759  sof-MIR159e
MI   MI0001760  sof-MIR159c
MI   MI0001773  gma-MIR159a
MI   MI0001782  gma-MIR319a
MI   MI0001783  gma-MIR319b
MI   MI0001789  gma-MIR319c
MI   MI0001809  zma-MIR159a
MI   MI0001810  zma-MIR159b
MI   MI0001811  zma-MIR159c
MI   MI0001812  zma-MIR159d
MI   MI0001813  zma-MIR319a
MI   MI0001814  zma-MIR319c
MI   MI0001815  zma-MIR319b
MI   MI0001816  zma-MIR319d
MI   MI0001851  sbi-MIR159b
MI   MI0002195  ptc-MIR159a
MI   MI0002196  ptc-MIR159b
MI   MI0002197  ptc-MIR159c
MI   MI0002198  ptc-MIR159d
MI   MI0002199  ptc-MIR159e
MI   MI0002200  ptc-MIR159f
MI   MI0002296  ptc-MIR319a
MI   MI0002297  ptc-MIR319b
MI   MI0002298  ptc-MIR319c
MI   MI0002299  ptc-MIR319d
MI   MI0002300  ptc-MIR319e
MI   MI0002301  ptc-MIR319f
MI   MI0002302  ptc-MIR319g
MI   MI0002303  ptc-MIR319h
MI   MI0003496  ppt-MIR319a
MI   MI0003497  ppt-MIR319b
MI   MI0003498  ppt-MIR319c
MI   MI0003499  ppt-MIR319d
MI   MI0005665  ppt-MIR319e
MI   MI0005778  pta-MIR159a
MI   MI0005779  pta-MIR159b
MI   MI0005780  pta-MIR159c
MI   MI0005786  pta-MIR319
MI   MI0006050  smo-MIR159
MI   MI0006090  smo-MIR319
MI   MI0006170  tae-MIR159a
MI   MI0006171  tae-MIR159b
MI   MI0006480  bna-MIR159
MI   MI0006493  vvi-MIR159a
MI   MI0006494  vvi-MIR159b
MI   MI0006495  vvi-MIR159c
MI   MI0006548  vvi-MIR319b
MI   MI0006549  vvi-MIR319c
MI   MI0006550  vvi-MIR319f
MI   MI0006551  vvi-MIR319g
MI   MI0007206  gma-MIR159b
MI   MI0007207  gma-MIR159c
MI   MI0009974  sly-MIR159
MI   MI0009978  sly-MIR319
//
AC   MIPF0000011
ID   mir-19
MI   MI0000073  hsa-mir-19a
MI   MI0000074  hsa-mir-19b-1
MI   MI0000075  hsa-mir-19b-2
MI   MI0000546  mmu-mir-19b-2
MI   MI0000688  mmu-mir-19a
MI   MI0000718  mmu-mir-19b-1
MI   MI0000847  rno-mir-19b-1
MI   MI0000848  rno-mir-19b-2
MI   MI0000849  rno-mir-19a
MI   MI0001180  gga-mir-19b
MI   MI0001182  gga-mir-19a
MI   MI0001452  xla-mir-19b
MI   MI0001903  dre-mir-19a
MI   MI0001904  dre-mir-19b
MI   MI0001905  dre-mir-19c
MI   MI0001906  dre-mir-19d
MI   MI0002422  ssc-mir-19a
MI   MI0002967  ggo-mir-19a
MI   MI0002969  ggo-mir-19b-1
MI   MI0002973  lca-mir-19a
MI   MI0002975  lca-mir-19b-1
MI   MI0002979  age-mir-19a
MI   MI0002981  age-mir-19b-1
MI   MI0002985  ppa-mir-19a
MI   MI0002987  ppa-mir-19b-1
MI   MI0002991  ppy-mir-19a
MI   MI0002993  ppy-mir-19b-1
MI   MI0002997  ptr-mir-19a
MI   MI0002999  ptr-mir-19b-1
MI   MI0003003  mml-mir-19a
MI   MI0003005  mml-mir-19b-1
MI   MI0003009  sla-mir-19a
MI   MI0003011  sla-mir-19b-1
MI   MI0003015  lla-mir-19a
MI   MI0003017  lla-mir-19b-1
MI   MI0003021  mne-mir-19a
MI   MI0003023  mne-mir-19b-1
MI   MI0003097  ggo-mir-19b-2
MI   MI0003100  age-mir-19b-2
MI   MI0003103  ppa-mir-19b-2
MI   MI0003105  lca-mir-19b-2
MI   MI0003108  mml-mir-19b-2
MI   MI0003110  ppy-mir-19b-2
MI   MI0003113  ptr-mir-19b-2
MI   MI0003116  sla-mir-19b-2
MI   MI0003118  lla-mir-19b-2
MI   MI0003121  mne-mir-19b-2
MI   MI0003235  fru-mir-19a
MI   MI0003236  tni-mir-19a
MI   MI0003237  fru-mir-19b
MI   MI0003238  tni-mir-19b
MI   MI0004804  xtr-mir-19a
MI   MI0004805  xtr-mir-19b-2
MI   MI0004960  xtr-mir-19b-1
MI   MI0005356  mdo-mir-19a
MI   MI0005358  mdo-mir-19b
MI   MI0005460  bta-mir-19a
MI   MI0005461  bta-mir-19b
MI   MI0006696  oan-mir-19b
MI   MI0006873  oan-mir-19a
MI   MI0008051  cfa-mir-19a
MI   MI0008054  cfa-mir-19b-1
MI   MI0008174  cfa-mir-19b-2
//
AC   MIPF0000012
ID   MIR169_1
MI   MI0000982  ath-MIR169h
MI   MI0000983  ath-MIR169i
MI   MI0000984  ath-MIR169j
MI   MI0000985  ath-MIR169k
MI   MI0000986  ath-MIR169l
MI   MI0000987  ath-MIR169m
MI   MI0000988  ath-MIR169n
MI   MI0001119  osa-MIR169d
MI   MI0001120  osa-MIR169e
MI   MI0001121  osa-MIR169f
MI   MI0001122  osa-MIR169g
MI   MI0001123  osa-MIR169h
MI   MI0001124  osa-MIR169i
MI   MI0001125  osa-MIR169j
MI   MI0001126  osa-MIR169k
MI   MI0001127  osa-MIR169l
MI   MI0001128  osa-MIR169m
MI   MI0001129  osa-MIR169n
MI   MI0001130  osa-MIR169o
MI   MI0001557  sbi-MIR169c
MI   MI0001558  sbi-MIR169d
MI   MI0001559  sbi-MIR169e
MI   MI0001560  sbi-MIR169f
MI   MI0001561  sbi-MIR169g
MI   MI0001562  sbi-MIR169h
MI   MI0001563  sbi-MIR169i
MI   MI0001827  zma-MIR169f
MI   MI0001828  zma-MIR169g
MI   MI0001829  zma-MIR169h
MI   MI0001830  zma-MIR169i
MI   MI0001831  zma-MIR169k
MI   MI0001832  zma-MIR169j
MI   MI0002247  ptc-MIR169ab
MI   MI0002248  ptc-MIR169ac
MI   MI0002249  ptc-MIR169ad
MI   MI0002250  ptc-MIR169ae
MI   MI0002251  ptc-MIR169af
MI   MI0002255  ptc-MIR169e
MI   MI0002259  ptc-MIR169i
MI   MI0002260  ptc-MIR169j
MI   MI0002261  ptc-MIR169k
MI   MI0002262  ptc-MIR169l
MI   MI0002263  ptc-MIR169m
MI   MI0002267  ptc-MIR169q
MI   MI0002268  ptc-MIR169r
MI   MI0002271  ptc-MIR169u
MI   MI0002272  ptc-MIR169v
MI   MI0002273  ptc-MIR169w
MI   MI0002274  ptc-MIR169x
MI   MI0002275  ptc-MIR169y
MI   MI0005646  ghb-MIR169a
MI   MI0006459  bna-MIR169c
MI   MI0006460  bna-MIR169d
MI   MI0006461  bna-MIR169e
MI   MI0006462  bna-MIR169f
MI   MI0006463  bna-MIR169g
MI   MI0006464  bna-MIR169h
MI   MI0006465  bna-MIR169i
MI   MI0006466  bna-MIR169j
MI   MI0006467  bna-MIR169k
MI   MI0006468  bna-MIR169l
MI   MI0006522  vvi-MIR169y
MI   MI0006525  vvi-MIR169e
MI   MI0006973  osa-MIR1433
MI   MI0007949  vvi-MIR169x
MI   MI0008362  sly-MIR169b
MI   MI0008364  sly-MIR169d
//
AC   MIPF0000013
ID   mir-25
MI   MI0000082  hsa-mir-25
MI   MI0000093  hsa-mir-92a-1
MI   MI0000094  hsa-mir-92a-2
MI   MI0000357  dme-mir-92a
MI   MI0000379  dme-mir-92b
MI   MI0000580  mmu-mir-92a-2
MI   MI0000689  mmu-mir-25
MI   MI0000719  mmu-mir-92a-1
MI   MI0000856  rno-mir-25
MI   MI0000878  rno-mir-92a-1
MI   MI0000879  rno-mir-92a-2
MI   MI0001179  gga-mir-92
MI   MI0001320  dps-mir-92a
MI   MI0001321  dps-mir-92b
MI   MI0001632  aga-mir-92a
MI   MI0001633  aga-mir-92b
MI   MI0001922  dre-mir-25
MI   MI0001951  dre-mir-92a-1
MI   MI0001952  dre-mir-92a-2
MI   MI0001953  dre-mir-92b
MI   MI0002970  ggo-mir-92-1
MI   MI0002976  lca-mir-92-1
MI   MI0002982  age-mir-92-1
MI   MI0002988  ppa-mir-92-1
MI   MI0002994  ppy-mir-92-1
MI   MI0003000  ptr-mir-92-1
MI   MI0003006  mml-mir-92a-1
MI   MI0003012  sla-mir-92-1
MI   MI0003018  lla-mir-92-1
MI   MI0003061  ggo-mir-25
MI   MI0003066  ppa-mir-25
MI   MI0003069  ppy-mir-25
MI   MI0003072  ptr-mir-25
MI   MI0003075  mml-mir-25
MI   MI0003080  lla-mir-25
MI   MI0003083  mne-mir-25
MI   MI0003098  ggo-mir-92-2
MI   MI0003101  age-mir-92-2
MI   MI0003104  ppa-mir-92-2
MI   MI0003106  lca-mir-92-2
MI   MI0003111  ppy-mir-92-2
MI   MI0003114  ptr-mir-92-2
MI   MI0003117  sla-mir-92-2
MI   MI0003119  lla-mir-92-2
MI   MI0003122  mne-mir-92
MI   MI0003229  fru-mir-25
MI   MI0003230  tni-mir-25
MI   MI0003239  fru-mir-92-2
MI   MI0003240  tni-mir-92-2
MI   MI0003445  fru-mir-92-1
MI   MI0003446  tni-mir-92-1
MI   MI0003560  hsa-mir-92b
MI   MI0004819  xtr-mir-92a-2
MI   MI0004899  xtr-mir-92b
MI   MI0004914  xtr-mir-25-1
MI   MI0004915  xtr-mir-25-2
MI   MI0004926  xtr-mir-92a-1
MI   MI0005024  bta-mir-92
MI   MI0005067  bta-mir-25
MI   MI0005359  mdo-mir-92
MI   MI0005370  mdo-mir-25
MI   MI0005521  mmu-mir-92b
MI   MI0005745  ame-mir-92a
MI   MI0006167  rno-mir-92b
MI   MI0006697  oan-mir-92a-1
MI   MI0006732  oan-mir-92b
MI   MI0006875  oan-mir-92a-2
MI   MI0007161  cin-mir-92b
MI   MI0007606  mml-mir-92a-2
MI   MI0007607  mml-mir-92b
MI   MI0008055  cfa-mir-92a-1
MI   MI0008111  cfa-mir-25
MI   MI0008119  cfa-mir-92b
MI   MI0008175  cfa-mir-92a-2
MI   MI0008909  tca-mir-92a
MI   MI0008910  tca-mir-92b
MI   MI0008942  dan-mir-92b
MI   MI0008949  dan-mir-92a
MI   MI0009008  dan-mir-311a
MI   MI0009032  der-mir-92a
MI   MI0009084  der-mir-92b
MI   MI0009113  dgr-mir-92a
MI   MI0009178  dgr-mir-92b
MI   MI0009187  dmo-mir-92a
MI   MI0009211  dmo-mir-92b
MI   MI0009250  dmo-mir-313
MI   MI0009314  dpe-mir-92b
MI   MI0009325  dpe-mir-92a
MI   MI0009336  dse-mir-92b
MI   MI0009347  dse-mir-92a
MI   MI0009445  dsi-mir-92b
MI   MI0009465  dsi-mir-92a
MI   MI0009530  dvi-mir-92b
MI   MI0009547  dvi-mir-92a
MI   MI0009558  dwi-mir-92b
MI   MI0009564  dwi-mir-92a
MI   MI0009688  dya-mir-92a
MI   MI0009701  dya-mir-92b
//
AC   MIPF0000014
ID   mir-9
MI   MI0000050  cel-mir-79
MI   MI0000129  dme-mir-9a
MI   MI0000157  mmu-mir-9-2
MI   MI0000374  dme-mir-79
MI   MI0000413  dme-mir-9c
MI   MI0000415  dme-mir-9b
MI   MI0000466  hsa-mir-9-1
MI   MI0000467  hsa-mir-9-2
MI   MI0000468  hsa-mir-9-3
MI   MI0000517  cbr-mir-79
MI   MI0000720  mmu-mir-9-1
MI   MI0000721  mmu-mir-9-3
MI   MI0000838  rno-mir-9-1
MI   MI0000839  rno-mir-9-3
MI   MI0000840  rno-mir-9-2
MI   MI0001283  gga-mir-9-2
MI   MI0001304  dps-mir-9a
MI   MI0001305  dps-mir-9b
MI   MI0001306  dps-mir-9c
MI   MI0001318  dps-mir-79
MI   MI0001596  ame-mir-9a
MI   MI0001597  ame-mir-9b
MI   MI0001629  aga-mir-79
MI   MI0001631  aga-mir-9a
MI   MI0001634  aga-mir-9b
MI   MI0001635  aga-mir-9c
MI   MI0001880  dre-mir-9-1
MI   MI0001881  dre-mir-9-2
MI   MI0001882  dre-mir-9-4
MI   MI0001883  dre-mir-9-3
MI   MI0001884  dre-mir-9-5
MI   MI0001885  dre-mir-9-6
MI   MI0001886  dre-mir-9-7
MI   MI0002462  ssc-mir-9-1
MI   MI0002463  ssc-mir-9-2
MI   MI0002569  ptr-mir-9-2
MI   MI0002570  ggo-mir-9
MI   MI0002571  lla-mir-9
MI   MI0002572  mne-mir-9
MI   MI0002573  age-mir-9
MI   MI0003225  fru-mir-9-1
MI   MI0003226  tni-mir-9-1
MI   MI0003321  fru-mir-9-2
MI   MI0003322  tni-mir-9-2
MI   MI0003373  fru-mir-9-4
MI   MI0003374  tni-mir-9-4
MI   MI0003451  fru-mir-9-3
MI   MI0003452  tni-mir-9-3
MI   MI0003694  gga-mir-9-1
MI   MI0004793  xtr-mir-9a-1
MI   MI0004794  xtr-mir-9a-2
MI   MI0004795  xtr-mir-9b
MI   MI0004891  xtr-mir-9-3
MI   MI0004972  bmo-mir-9
MI   MI0005153  sme-mir-79
MI   MI0005271  mdo-mir-9-2
MI   MI0005272  mdo-mir-9-1
MI   MI0005742  ame-mir-79
MI   MI0006658  oan-mir-9
MI   MI0007584  mml-mir-9-1
MI   MI0007585  mml-mir-9-2
MI   MI0007586  mml-mir-9-3
MI   MI0008081  cfa-mir-9-2
MI   MI0008086  cfa-mir-9-3
MI   MI0008125  cfa-mir-9-1
MI   MI0008343  bmo-mir-79
MI   MI0008875  ptr-mir-9-1
MI   MI0008935  tca-mir-9b
MI   MI0008936  tca-mir-9a
MI   MI0008953  dan-mir-9b
MI   MI0008966  dan-mir-79
MI   MI0008993  dan-mir-9c
MI   MI0008995  dan-mir-9a
MI   MI0009043  der-mir-9a
MI   MI0009045  der-mir-9b
MI   MI0009064  der-mir-79
MI   MI0009097  der-mir-9c
MI   MI0009122  dgr-mir-9b
MI   MI0009123  dgr-mir-79
MI   MI0009129  dgr-mir-9a
MI   MI0009152  dgr-mir-9c
MI   MI0009219  dmo-mir-9b
MI   MI0009223  dmo-mir-9a
MI   MI0009236  dmo-mir-9c
MI   MI0009244  dmo-mir-79
MI   MI0009271  dpe-mir-9a
MI   MI0009301  dpe-mir-9b
MI   MI0009303  dpe-mir-9c
MI   MI0009304  dpe-mir-79
MI   MI0009331  dse-mir-79
MI   MI0009362  dse-mir-9a
MI   MI0009374  dse-mir-9c
MI   MI0009389  dse-mir-9b
MI   MI0009408  dsi-mir-9a
MI   MI0009491  dvi-mir-9c
MI   MI0009492  dvi-mir-9b
MI   MI0009495  dvi-mir-9a
MI   MI0009543  dvi-mir-79
MI   MI0009549  dwi-mir-79-2
MI   MI0009559  dwi-mir-9c-1
MI   MI0009579  dwi-mir-79-1
MI   MI0009591  dwi-mir-9c-2
MI   MI0009601  dwi-mir-9a
MI   MI0009619  dwi-mir-9b-1
MI   MI0009621  dwi-mir-9b-2
MI   MI0009642  dya-mir-9a-1
MI   MI0009686  dya-mir-9a-2
MI   MI0009689  dya-mir-9c
MI   MI0009691  dya-mir-9b
MI   MI0009704  dya-mir-79
//
AC   MIPF0000015
ID   MIR399
MI   MI0001020  ath-MIR399a
MI   MI0001021  ath-MIR399b
MI   MI0001022  ath-MIR399c
MI   MI0001023  ath-MIR399d
MI   MI0001024  ath-MIR399e
MI   MI0001025  ath-MIR399f
MI   MI0001053  osa-MIR399a
MI   MI0001054  osa-MIR399b
MI   MI0001055  osa-MIR399c
MI   MI0001056  osa-MIR399d
MI   MI0001057  osa-MIR399e
MI   MI0001058  osa-MIR399f
MI   MI0001059  osa-MIR399g
MI   MI0001060  osa-MIR399h
MI   MI0001061  osa-MIR399i
MI   MI0001062  osa-MIR399j
MI   MI0001063  osa-MIR399k
MI   MI0001541  sbi-MIR399a
MI   MI0001542  sbi-MIR399c
MI   MI0001543  sbi-MIR399d
MI   MI0001544  sbi-MIR399e
MI   MI0001545  sbi-MIR399f
MI   MI0001546  sbi-MIR399b
MI   MI0001547  sbi-MIR399g
MI   MI0001743  mtr-MIR399b
MI   MI0001744  mtr-MIR399d
MI   MI0001748  mtr-MIR399c
MI   MI0001749  mtr-MIR399a
MI   MI0001750  mtr-MIR399e
MI   MI0001802  zma-MIR399a
MI   MI0001803  zma-MIR399c
MI   MI0001804  zma-MIR399b
MI   MI0001805  zma-MIR399d
MI   MI0001806  zma-MIR399e
MI   MI0001807  zma-MIR399f
MI   MI0001849  sbi-MIR399h
MI   MI0001850  sbi-MIR399i
MI   MI0002338  ptc-MIR399a
MI   MI0002339  ptc-MIR399b
MI   MI0002340  ptc-MIR399c
MI   MI0002341  ptc-MIR399d
MI   MI0002342  ptc-MIR399e
MI   MI0002343  ptc-MIR399f
MI   MI0002344  ptc-MIR399g
MI   MI0002345  ptc-MIR399h
MI   MI0002346  ptc-MIR399i
MI   MI0002347  ptc-MIR399j
MI   MI0002348  ptc-MIR399k
MI   MI0002349  ptc-MIR399l
MI   MI0005652  ghr-MIR399a
MI   MI0005653  ghr-MIR399b
MI   MI0005774  bna-MIR399
MI   MI0006176  tae-MIR399
MI   MI0006573  vvi-MIR399a
MI   MI0006574  vvi-MIR399b
MI   MI0006575  vvi-MIR399e
MI   MI0006576  vvi-MIR399g
MI   MI0006577  vvi-MIR399h
MI   MI0007960  vvi-MIR399c
MI   MI0007961  vvi-MIR399d
MI   MI0007962  vvi-MIR399f
MI   MI0007963  vvi-MIR399i
//
AC   MIPF0000016
ID   MIR395
MI   MI0001007  ath-MIR395a
MI   MI0001008  ath-MIR395b
MI   MI0001009  ath-MIR395c
MI   MI0001010  ath-MIR395d
MI   MI0001011  ath-MIR395e
MI   MI0001012  ath-MIR395f
MI   MI0001028  osa-MIR395b
MI   MI0001029  osa-MIR395d
MI   MI0001030  osa-MIR395e
MI   MI0001031  osa-MIR395g
MI   MI0001032  osa-MIR395h
MI   MI0001033  osa-MIR395i
MI   MI0001034  osa-MIR395j
MI   MI0001035  osa-MIR395k
MI   MI0001036  osa-MIR395l
MI   MI0001037  osa-MIR395s
MI   MI0001038  osa-MIR395t
MI   MI0001041  osa-MIR395c
MI   MI0001042  osa-MIR395a
MI   MI0001043  osa-MIR395f
MI   MI0001044  osa-MIR395u
MI   MI0001533  sbi-MIR395b
MI   MI0001534  sbi-MIR395a
MI   MI0001535  sbi-MIR395c
MI   MI0001536  sbi-MIR395d
MI   MI0001537  sbi-MIR395e
MI   MI0001746  mtr-MIR395a
MI   MI0001747  mtr-MIR395b
MI   MI0001796  zma-MIR395b
MI   MI0001798  zma-MIR395c
MI   MI0001799  zma-MIR395a
MI   MI0001855  sbi-MIR395f
MI   MI0002315  ptc-MIR395a
MI   MI0002316  ptc-MIR395b
MI   MI0002317  ptc-MIR395c
MI   MI0002318  ptc-MIR395d
MI   MI0002319  ptc-MIR395e
MI   MI0002320  ptc-MIR395f
MI   MI0002321  ptc-MIR395g
MI   MI0002322  ptc-MIR395h
MI   MI0002323  ptc-MIR395i
MI   MI0002324  ptc-MIR395j
MI   MI0005070  mtr-MIR395c
MI   MI0005071  mtr-MIR395d
MI   MI0005072  mtr-MIR395e
MI   MI0005073  mtr-MIR395f
MI   MI0005074  mtr-MIR395g
MI   MI0005075  mtr-MIR395h
MI   MI0005076  mtr-MIR395i
MI   MI0005077  mtr-MIR395j
MI   MI0005078  mtr-MIR395k
MI   MI0005079  mtr-MIR395l
MI   MI0005080  mtr-MIR395m
MI   MI0005081  mtr-MIR395n
MI   MI0005082  mtr-MIR395o
MI   MI0005083  mtr-MIR395p
MI   MI0005084  osa-MIR395m
MI   MI0005085  osa-MIR395n
MI   MI0005086  osa-MIR395o
MI   MI0005087  osa-MIR395p
MI   MI0005088  osa-MIR395q
MI   MI0005090  osa-MIR395v
MI   MI0005091  osa-MIR395w
MI   MI0005092  osa-MIR395r
MI   MI0006556  vvi-MIR395a
MI   MI0006557  vvi-MIR395b
MI   MI0006558  vvi-MIR395c
MI   MI0006559  vvi-MIR395d
MI   MI0006560  vvi-MIR395e
MI   MI0006561  vvi-MIR395f
MI   MI0006562  vvi-MIR395g
MI   MI0006563  vvi-MIR395h
MI   MI0006564  vvi-MIR395i
MI   MI0006565  vvi-MIR395j
MI   MI0006566  vvi-MIR395k
MI   MI0006567  vvi-MIR395l
